-6.678682565689086914e-02,6.268091499805450439e-02,-1.728566586971282959e-01,-1.580963283777236938e-01,-3.078733012080192566e-02,-1.496853828430175781e-01
5.992217540740967241e-01,8.075469732284545898e-01,1.332944011688232511e+00,3.448114991188049316e-01,-1.031269693374633700e+00,1.469915568828582819e-01
5.759062767028808594e-01,6.159798860549926536e-01,-4.746783196926117054e-01,2.720726788043975608e-01,-2.034681737422943115e-01,-1.805519104003906194e-01
6.025181293487549272e-01,-9.167281687259673517e-02,1.232057476043701083e+00,2.621329247951507679e-01,1.439249491691589444e+00,1.002317857742309526e+00
3.931094557046890120e-02,6.223094537854194364e-02,-3.159988284111022727e-01,4.772820353507995494e-01,2.064147591590881348e-01,-1.475239694118499756e-01
-1.874138861894607544e-01,4.356237873435020447e-02,9.662518650293350220e-02,-1.823383718729019165e-01,-3.515801951289176941e-02,-1.814051866531372070e-01
-6.640022754669189231e-01,1.333209562301635787e+00,8.805855393409729448e-01,1.370382618904113725e+00,-1.190825414657592729e+00,-1.399935507774352939e+00
-1.328605508804321378e+00,1.247859096527099698e+00,-7.189913988113403320e-01,-7.161979675292968750e-01,2.630060958862304510e+00,2.562325096130371183e+00
-1.055257171392440796e-01,1.536737233400344849e-01,-5.011382326483726501e-02,5.652724951505661011e-02,-5.723956506699323654e-03,-1.453487128019332886e-01
3.824671447277069314e-01,2.512807101011276245e-01,-7.376910597085953314e-02,3.372351944446563832e-01,-9.015316665172576349e-02,4.608916521072387584e-01
1.419780421257019087e+00,1.008978819847107022e+00,1.460573816299438388e+00,-2.239656996726989924e+00,2.308826422691345304e+00,1.119802570343017667e+00
-1.526477187871932983e-01,3.797921538352966309e-02,-8.210889995098114014e-02,1.310531049966812134e-01,8.365131169557571411e-02,-3.824529051780700684e-02
1.224743753671646146e-01,1.516837298870086781e-01,-1.820793896913528442e-01,2.401514798402786255e-01,6.277900695800781028e-01,7.122668981552123801e-01
1.171045526862144470e-01,6.568169593811035156e-02,-1.837246716022491455e-01,2.949280198663473129e-03,1.992274075746536255e-01,-7.180137932300567627e-02
-8.908825397491455522e-01,3.429113328456878662e-01,-6.924197316169738992e-01,9.926959753036499468e-01,1.342205333709716841e+00,-1.055730879306793213e+00
1.038903439044952304e+00,2.677993679046630771e+00,1.426800131797790527e+00,-1.264164137840271041e+00,2.775419902801513850e+00,-2.006714367866516024e+00
2.692576527595519909e-01,5.567509293556213157e-01,5.999182462692260742e-01,3.530342996120452992e-01,5.637154698371886763e-01,-1.343637704849243164e-01
-9.857956320047378540e-02,1.673616319894790649e-01,1.763892471790313721e-01,-1.191043108701705933e-02,-1.982780843973159790e-01,1.985681354999542236e-01
